SKU,Name,Character,Additional Characters,Faction,Series,Team,Line,Company,Type,Category,Price,Qty,Order Date,Ship Date,Vendor,Order #,notes,Item Total,0
,Transformers Legacy United Deluxe Star Raider Filch,Filch,,Decepticon,Cyberverse,,Star Raiders,Hasbro,first,Deluxe,$24.99,2,9/27/2024,9/27/2024,Walmart,2000125-88321036,,$49.98,"$85,240.55"
,Transformers Studio Series Voyager 99 Rise of the Beasts Battletrap,Battletrap,,Terrorcon,ROTB,,Studio Series,Hasbro,first,Voyager,$29.74,1,10/7/2024,10/7/2024,Macy's/Toys R Us,In Store,,$29.74,"$85,270.29"
,Transformers Studio Series Voyager 98 Rise of the Beasts Cheetor,Cheetor,,Maximal,ROTB,,Studio Series,Hasbro,first,Voyager,$29.74,1,10/7/2024,10/7/2024,Macy's/Toys R Us,In Store,,$29.74,"$85,300.03"
,Transformers Takara Tomy Monster Hunter Rathalos Prime,Rathalos,,Autobot,Synergenex Series,,Monster Hunter,Takara,first,Deluxe,$49.99,1,10/8/2024,8/25/2025,Pulse,676463,,$49.99,"$85,350.02"
MPG-14,Transformers MPG-14 Godbomber,Godbomber,,Autobot,Masterforce,,MPG,Takara,first,MPG,$169.99,1,10/15/2024,9/22/2025,Pulse,686039,,$169.99,"$85,520.01"
,Transformers Retro 40th Anniversary G1 Bombshell & Ramhorn,Bombshell,Ramhorn,Decepticon,G1,Insecticon,Retro,Hasbro,first,G1,$34.99,1,10/17/2024,10/23/2024,Pulse,694727,,$34.99,"$85,555.00"
,Transformers Retro G1 Autobot Gears,Gears,,Autobot,G1,,Retro,Hasbro,first,Deluxe,$24.99,1,10/17/2024,3/30/2025,Walmart,In Store,Cancelled Pulse Order #694727,$24.99,"$85,579.99"
,Transformers Retro G1 Autobot Bumblebee,Bumblebee,,Autobot,G1,,Retro,Hasbro,first,Deluxe,$24.99,1,10/17/2024,3/30/2025,Walmart,In Store,Cancelled Pulse Order #694727,$24.99,"$85,604.98"
,Transformers Studio Series Voyager Class Transformers: War for Cybertron 11 Skywarp,Skywarp,,Decepticon,G1,Seeker,Gamer Edition,Hasbro,first,Voyager,$34.99,1,10/22/2024,1/13/2025,Target,In Store,Cancelled Pulse Preorder,$34.99,"$85,639.97"
,Transformers Studio Series Leader Class The Transformers: The Movie Galvatron,Galvatron,,Decepticon,G1,,Studio Series,Hasbro,first,Leader,$54.99,1,10/22/2024,4/4/2025,Amazon,112-0155801-0792267,Cancelled Pulse Preorder #727331,$54.99,"$85,694.96"
,Transformers Studio Series Deluxe Class Transformers: The Movie Bonecrusher,Bonecrusher,,Decepticon,G1,Constructicons,Studio Series,Hasbro,first,Deluxe,$24.99,1,10/28/2024,4/6/2025,Pulse,In Store,Cancelled Pulse Preorder #757802,$24.99,"$85,719.95"
,Transformers Studio Series Voyager Class Transformers: The Movie Constructicon Scrapper,Scrapper,,Decepticon,G1,Constructicons,Studio Series,Hasbro,first,Voyager,$34.99,1,10/28/2024,4/15/2025,Pulse,757802,,$34.99,"$85,754.94"
RT-02,RT-02 Tyrant,Megatron,,Predacon,BW,,,Robot Toys,third,Legends,$34.99,1,10/30/2024,10/30/2024,Time Warp Toys,In Store,,$34.99,"$85,789.93"
MB-18A,MB-18A Obsidian Commander,Nemesis Prime,,Decepticon,Energon,,Master Builder,Fans Hobby,third,3PMP,$270.00,1,11/1/2024,11/1/2024,TCP,TFCON,,$270.00,"$86,059.93"
RMX-19,RMX-19 Ultio Senator ,Senator Ratbat,,Decepticon,IDW,,Ocular Max,Mastermind Creations,third,3PMP,$70.00,1,11/1/2024,11/1/2024,ToyDojo,TFCON,,$70.00,"$86,129.93"
,Wardog,Warpath,,Autobot,G1,,,Bad Cube,third,3PMP,$60.00,1,11/2/2024,11/2/2024,TCP,TFCON,,$60.00,"$86,189.93"
RT-01,RT-01 Cesar,Optimus Primal,,Maximal,BW,,,Robot Toys,third,Legends,$40.00,1,11/2/2024,11/2/2024,TCP,TFCON,,$40.00,"$86,229.93"
A-04,A-04 Alternity Mitsuoka Orochi/Starscream,Starscream,,Decepticon,Alternity,,Alternity,Takara,first,Deluxe,$60.00,1,11/2/2024,11/2/2024,TFCON,TFCON,,$60.00,"$86,289.93"
,Titanium Die-Cast Unicron,Unicron,,Other,G1,,Titanium,Hasbro,first,Figure,$15.00,1,11/2/2024,11/2/2024,TFCON,TFCON,,$15.00,"$86,304.93"
,Titanium Prowl,Prowl,,Autobot,IDW,,Titanium,Hasbro,first,Deluxe,$35.00,1,11/2/2024,11/2/2024,TFCON,TFCON,,$35.00,"$86,339.93"
,Titanium Jetfire,Jetfire,,Autobot,IDW,,Titanium,Hasbro,first,Deluxe,$20.00,1,11/2/2024,11/2/2024,TFCON,TFCON,,$20.00,"$86,359.93"
,Transformers Universe Hound & Ravage,Hound,Ravage,Autobot,G1,,Universe,Hasbro,first,Deluxe,$45.00,1,11/3/2024,11/3/2024,TFCON,TFCON,,$45.00,"$86,404.93"
,Reveal the Shield Perceptor,Perceptor,,Autobot,IDW,,Reveal the Shield,Hasbro,first,Deluxe,$35.00,1,11/3/2024,11/3/2024,TFCON,TFCON,,$35.00,"$86,439.93"
,Generations Red Alert,Red Alert,,Autobot,G1,,Generations,Hasbro,first,Deluxe,$15.00,1,11/3/2024,11/3/2024,TFCON,TFCON,,$15.00,"$86,454.93"
,Generations Wheelie,Wheelie,,Autobot,G1,,Generations,Hasbro,first,Deluxe,$25.00,1,11/3/2024,11/3/2024,TFCON,TFCON,,$25.00,"$86,479.93"
,Universe Ironhide,Ironhide,,Autobot,G1,,Universe,Hasbro,first,Deluxe,$25.00,1,11/3/2024,11/3/2024,TFCON,TFCON,,$25.00,"$86,504.93"
,Universe Ratchet,Ratchet,,Autobot,G1,,Universe,Hasbro,first,Deluxe,$25.00,1,11/3/2024,11/3/2024,TFCON,TFCON,,$25.00,"$86,529.93"
,Reveal The Shield Special Ops Jazz,Jazz,,Autobot,G1,,Reveal the Shield,Hasbro,first,Deluxe,$25.00,1,11/3/2024,11/3/2024,TFCON,TFCON,,$25.00,"$86,554.93"
MB-27,MB-27 The Shield Team Set of 3 ,Dirt Boss,"Downshift, Mirage",Autobot,Armada,Skyboom Shield,Master Builder,Fans Hobby,third,3PMP,$52.99,1,11/7/2024,12/10/2024,TFSource,621725,,$52.99,"$86,607.92"
FM-03,FM-03 Warhorse,Ironhide,,Autobot,G1,,Fantastic Model,Fans Toys,third,3PMP,$199.99,1,11/17/2024,10/13/2025,TFSource,654883,,$199.99,"$86,807.91"
FM-04,FM-04 Doc,Ratchet,,Autobot,G1,,Fantastic Model,Fans Toys,third,3PMP,$199.99,0,11/17/2024,,TFSource,,,$0.00,"$86,807.91"
IF-02,IF-02 Stray,Drift,,Autobot,G1,,Infinite Finity,Mastermind Creations,third,3PMP,$139.99,1,11/17/2024,3/7/2025,ToyDojo,TDINV23838,,$139.99,"$86,947.90"
,Transformers One Matrix of Leadership Replica,,,,One,,,CultureFly,second,Other,$29.96,1,11/20/2024,11/21/2024,Walmart,2000124-11829955,,$29.96,"$86,977.86"
DK-56,DNA Design DK-56 Upgrade Kits for Motormaster w/ Bonus,,,,,,,DNA Design,third,Upgrade,$60.99,1,11/24/2024,1/20/2024,ShowZ,24112413423423,,$60.99,"$87,038.85"
MB-26A,MB-26A The Red Saber Team Set of 3 ,Jetstorm,"Runway, Sonar",Minicon,Armada,Star Saber,Master Builder,Fans Hobby,third,3PMP,$49.99,1,12/1/2024,12/10/2024,TFSource,621723,,$49.99,"$87,088.84"
,Transformers ULTIMATES! Alligaticon,Alligatacon,,Other,G1,,ULTIMATES!,Super7,second,Figure,$55.99,1,12/9/2024,12/10/2024,TFSource,621724,,$55.99,"$87,144.83"
,Transformers Age of the Primes Deluxe Class The Thirteen Solus Prime,Solus Prime,,Prime,,The Thirteen Primes,Age of the Primes,Hasbro,first,Deluxe,$17.49,1,12/11/2024,4/11/2025,Target,In Store,Cancelled Pulse Order #883340,$17.49,"$87,162.32"
,Transformers Age of the Primes Leader Class The Thirteen Megatronus the Fallen,Megatronus,,Prime,,The Thirteen Primes,Age of the Primes,Hasbro,first,Leader,$54.99,1,12/11/2024,4/29/2025,Pulse,883340,,$54.99,"$87,217.31"
,Transformers Age of the Primes Voyager Class The Thirteen Prima Prime,Prima,,Prime,,The Thirteen Primes,Age of the Primes,Hasbro,first,Voyager,$34.99,1,12/11/2024,3/30/2025,Walmart,In Store,Cancelled Pulse Order #883340,$34.99,"$87,252.30"
,Transformers Age of the Primes Commander Class Aerialbot Silverbolt,Silverbolt,,Autobot,G1,Aerialbots,Age of the Primes,Hasbro,first,Commander,$89.99,1,12/11/2024,7/1/2025,Pulse,883340,,$89.99,"$87,342.29"
,Transformers Age of the Primes Leader Class G2 Universe Grimlock,Grimlock,,Autobot,G2,Dinobots,Age of the Primes,Hasbro,first,Leader,$34.98,1,12/11/2024,4/11/2025,Target,In Store,Cancelled Pulse Order #883340,$34.98,"$87,377.27"
,Transformers Age of the Primes Voyager Class Autobot Red Alert,Red Alert,,Autobot,Armada,,Age of the Primes,Hasbro,first,Voyager,$34.99,1,12/11/2024,3/30/2025,Walmart,In Store,Cancelled Pulse Order #883340,$34.99,"$87,412.26"
,Transformers Age of the Primes Deluxe Class Fugitive Waspinator,Waspinator,,Decepticon,Animated,,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,12/11/2024,3/30/2025,Walmart,In Store,Cancelled Pulse Order #883340,$24.99,"$87,437.25"
,Transformers Age of the Primes Deluxe Class Aerialbot Slingshot,Slingshot,,Autobot,G1,Aerialbots,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,12/11/2024,3/31/2025,Target,In Store,Cancelled Pulse Order #883340,$24.99,"$87,462.24"
,Transformers Age of the Primes Deluxe Class Aerialbot Air Raid,Air Raid,,Autobot,G1,Aerialbots,Age of the Primes,Hasbro,first,Deluxe,$17.49,1,12/11/2024,4/11/2025,Target,In Store,Cancelled Pulse Order #883341,$17.49,"$87,479.73"
,Transformers Age of the Primes Titan Class The Thirteen Star Optimus Prime,Star Convoy,,Autobot,Battlestars,,Age of the Primes,Hasbro,first,Titan,$149.99,1,12/11/2024,6/17/2025,Pulse,883340,,$149.99,"$87,629.72"
,Transformers Takara Tomy Missing Link C-06 Cordon,Cordon,,Autobot,Diaclone,,Missing Link,Takara,first,G1,$84.99,1,12/12/2024,9/24/2025,Pulse,901298,,$84.99,"$87,714.71"
,Transformers Takara Tomy Missing Link C-05 Sunstreaker,Sunstreaker,,Autobot,G1,,Missing Link,Takara,first,G1,$84.99,1,12/12/2024,9/24/2025,Pulse,901298,,$84.99,"$87,799.70"
PS-24,Mastermind Creations PS-24 Ocular Max Incertus Groove,Groove,,Autobot,G1,Protectobots,Ocular Max,Mastermind Creations,third,3PMP,$109.99,1,12/20/2024,12/24/2024,ShowZ,24122109021469,,$109.99,"$87,909.69"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,12/20/2024,12/24/2024,ShowZ,24122109021469,,$6.59,"$87,916.28"
,Transformers EarthSpark Deluxe Shockwave,Shockwave,,Decepticon,Earthspark,,Earthspark,Hasbro,first,Deluxe,$0.00,1,12/25/2024,12/25/2024,Christmas,Christmas Gift,,$0.00,"$87,916.28"
,Transformers Rescue Bots Academy Autobot Ratchet,Ratchet,,Autobot,Rescue Bots Academy,,Rescue Bots Academy,Hasbro,first,Other,$0.00,1,12/25/2024,12/25/2024,Christmas,Christmas Gift,,$0.00,"$87,916.28"
MB-15E,Fans Hobby MasterBuilder MB-15E TURBO PUNK,Rodimus,,Autobot,Energon,,Master Builder,Fans Hobby,third,3PMP,$169.99,1,12/31/2024,12/31/2024,TCP,CP272945,,$169.99,"$88,086.27"
,Hot Wheels Track Fleet Optimus Prime,Optimus Prime,,Autobot,G1,,Track Fleet,Mattel,second,Other,$5.49,1,1/13/2025,1/13/2025,Target,In Store,,$5.49,"$88,091.76"
,Transformers Studio Series Leader Class Transformers: Age of Extinction Optimus Prime,Optimus Prime,,Autobot,AOE,,Studio Series,Hasbro,first,Leader,$54.99,1,1/14/2025,3/26/2025,Pulse,946672,,$54.99,"$88,146.75"
,Transformers Studio Series Voyager Class Transformers: War for Cybertron Ironhide,Ironhide,,Autobot,WFC,,Studio Series,Hasbro,first,Voyager,$34.99,1,1/14/2025,3/30/2025,Walmart,In Store,Cancelled Pulse Order #946672,$34.99,"$88,181.74"
,Transformers Generations Selects Age of the Primes G1 Trypticon,Trypticon,,Decepticon,G1,,Age of the Primes,Hasbro,first,Titan,$199.99,1,1/14/2025,5/7/2025,Pulse,946672,,$199.99,"$88,381.73"
,Transformers Studio Series Deluxe Class Transformers: Devastation Optimus Prime,Optimus Prime,,Autobot,Devastation,,Studio Series,Hasbro,first,Deluxe,$24.99,1,1/14/2025,3/30/2025,Walmart,In Store,Cancelled Pulse Order #946672,$24.99,"$88,406.72"
,Transformers Wreck 'n Doom Collection Topspin vs Spinister,Topspin,Spinister,Autobot,Diaclone,,Wreck 'n Doom Collection,Hasbro,first,Deluxe,$49.99,2,1/14/2025,6/27/2025,Pulse,946672,,$99.98,"$88,506.70"
,Transformers MPG-15 Cybertron Rattle,Rattrap,,Maximal,BW,,MPG,Takara,first,MP,$104.99,0,1/15/2025,12/27/2025,Pulse,954402,,$0.00,"$88,506.70"
CT-L02,Cang-Toys CT-Longyan 02 Pterhowl Swoop,Swoop,,Autobot,IDW,Dinobots,Longyan,Cang Toys,third,3PMP,$149.99,1,1/22/2025,1/24/2025,ShowZ,25012310085944,,$149.99,"$88,656.69"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,1/22/2025,1/24/2025,ShowZ,25012310085944,,$6.59,"$88,663.28"
,Transformers Age of the Primes Voyager Class Rescue Bot Heatwave,Heatwave,,Autobot,Rescue Bots,,Age of the Primes,Hasbro,first,Voyager,$34.99,1,2/11/2025,7/2/2025,Pulse,999294,,$34.99,"$88,698.27"
,Transformers Studio Series The Transformers: The Movie Constructicon Long Haul & Constructicon Hook,Long Haul,Hook,Decepticon,G1,Constructicons,Studio Series,Hasbro,first,Commander,$89.99,1,2/11/2025,7/17/2025,Target,In Store,Cancelled Pulse Order #999294,$89.99,"$88,788.26"
,Transformers Age of the Primes Voyager Class Sky-Byte,Sky-Byte,,Predacon,RID2K,,Age of the Primes,Hasbro,first,Voyager,$34.99,1,2/11/2025,8/12/2025,Pulse,999294,,$34.99,"$88,823.25"
,Transformers Legacy HasLab Liokaiser Combiner,Liokaiser,,Decepticon,Victory,Breastforce,Haslab,Hasbro,first,Haslab,$299.99,1,2/17/2025,,Pulse,1033422,,$299.99,"$89,123.24"
,Transformers Legacy HasLab Liokaiser Combiner,Liokaiser,,Decepticon,Victory,Breastforce,Haslab,Hasbro,first,Haslab,$299.99,1,2/17/2025,,Pulse,1033426,,$299.99,"$89,423.23"
,Transformers Age of the Primes Wreck ‘n Doom Collection Fisitron and Carnivac Action Figure 2-Pack,Fistitron,Carnivac,Autobot,IDW,,Wreck 'n Doom Collection,Hasbro,first,Deluxe,$49.99,2,3/4/2025,7/2/2025,Pulse,1118399,,$99.98,"$89,523.21"
,Transformers Age of the Primes Deluxe Class The Thirteen Alchemist Prime,Alchemist Prime,,Prime,,The Thirteen Primes,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,3/4/2025,7/10/2025,Walmart,In Store,Cancelled Pulse Order #1118399,$24.99,"$89,548.20"
,Transformers Age of the Primes Deluxe Class Combaticon Vortex,Vortex,,Decepticon,G1,Combaticon,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,3/4/2025,8/15/2025,Walmart,In Store,Cancelled Pulse Order #1118399,$24.99,"$89,573.19"
MB-25A,Fans Hobby MasterBuilder MB-25A OBSIDIAN BLADE,Nemesis Wing Saber,,Autobot,Energon,,Master Builder,Fans Hobby,third,3PMP,$174.99,1,3/12/2025,3/13/2025,TCP,CP278681,,$174.99,"$89,748.18"
MB029,Fans Hobby MasterBuilder MB-29 THE BLASTER TEAM,Requiem Blaster,,Minicon,Armada,,Master Builder,Fans Hobby,third,3PMP,$37.99,1,3/12/2025,3/13/2025,TCP,CP278681,,$37.99,"$89,786.17"
,Transformers Age of the Primes Deluxe Class Transformers: Cybertron Excellion,Excellion,,Autobot,Cybertron,,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,3/13/2025,7/30/2025,Pulse,1208884,,$24.99,"$89,811.16"
,Transformers Age of the Primes Deluxe Class Transformers: Cybertron Sideways,Sideways,,Decepticon,Cybertron,,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,3/13/2025,8/18/2025,Pulse,1208884,Cancelled Pulse Order #1208884,$24.99,"$89,836.15"
,Transformers Takara Tomy Missing Link C-08 Arcee,Arcee,,Autobot,G1,,Missing Link,Takara,first,G1,$94.99,0,3/13/2025,12/27/2025,Pulse,1208884,,$0.00,"$89,836.15"
,Transformers Studio Series MTMTE Collection Deluxe Class Transformers: The Movie Autobot Perceptor,Perceptor,"Ramhorn, Ratbat",Autobot,G1,,Studio Series,Hasbro,first,G1,$34.99,1,3/20/2025,7/29/2025,Pulse,1280222,,$34.99,"$89,871.14"
,Transformers Studio Series MTMTE Collection Deluxe Class Transformers: Devastation Ground Soldier and Elite Seeker,Ground Soldier,Elite Seeker,Decepticon,Devastation,,Studio Series,Hasbro,first,Deluxe,$59.99,1,3/27/2025,7/21/2025,Target,912002357039289,,$59.99,"$89,931.13"
FT-32B,FansToys FT-32B Wright Scavenger,Scavenger,,Decepticon,G1,Constructicons,,Fans Toys,third,3PMP,$169.99,1,3/29/2025,4/2/2025,ShowZ,25032914493945,,$169.99,"$90,101.12"
,Hot Wheels Transformers Bumblebee Custom Volkswagen Beetle,Bumblebee,,Autobot,G1,,Hot Wheels,Mattel,second,Other,$3.42,1,3/30/2025,3/30/2025,Walmart,In Store,,$3.42,"$90,104.54"
,Transformers Generations Legacy Series Leader Transmetal II Megatron,Megatron,,Predacon,BW,Transmetal 2,Legacy,Hasbro,first,Leader,$38.49,1,3/31/2025,3/31/2025,Target,In Store,,$38.49,"$90,143.03"
,NewAge H70 Oddball Warpath,Warpath,,Autobot,G1,,,NewAge,third,Legends,$41.99,1,4/1/2025,4/2/2025,ShowZ,25040207351971,,$41.99,"$90,185.02"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,4/1/2025,4/2/2025,ShowZ,25040207351971,,$6.59,"$90,191.61"
MPG-17,Transformers Takara Tomy MPG-17 Optimus Prime Style Generation,Optimus Prime,,Autobot,,,Style Generation,Takara,first,MP,$174.99,0,4/4/2025,3/31/2026,Pulse,1323890,,$0.00,"$90,191.61"
,XingGang Mechanical Planet Cybertron Transformers Primus,Primus,,Other,Cybertron,,,XingGang,third,Legends,$19.99,1,4/9/2025,4/25/2025,ShowZ,25041006124716,Paid with Points,$19.99,"$90,211.60"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,4/9/2025,4/25/2025,ShowZ,25041006124716,Paid with Points,$6.59,"$90,218.19"
,Earthspark Starscream,Starscream,,Decepticon,Earthspark,,Earthspark,Hasbro,first,Deluxe,$13.99,1,4/12/2025,4/12/2025,Target,In Store,,$13.99,"$90,232.18"
BT-07,BingoToys BT-07 Super Soldier Jezzy Jazz,Jazz,,Autobot,IDW,,,BingoToys,third,3PMP,$86.99,1,4/19/2025,4/22/2025,ShowZ,25042011531886,,$86.99,"$90,319.17"
,4th Party Transformers G1 Megatron,Megatron,,Decepticon,G1,,,KO/No Brand,fourth,G1,$130.30,1,4/19/2025,4/22/2025,ShowZ,25042011531886,,$130.30,"$90,449.47"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,4/19/2025,4/22/2025,ShowZ,25042011531886,,$6.59,"$90,456.06"
,Robot Toys RT-D01 Lord Venatagon,Scorponok,,Predacon,BW,,,Robot Toys,third,3PMP,$96.99,1,4/23/2025,5/15/2025,ShowZ,25042401122264,,$96.99,"$90,553.05"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,4/23/2025,5/15/2025,ShowZ,25042401122264,,$6.59,"$90,559.64"
PS-22,Ocular Max PS-22 VENTUS (MAXIMUS PRO COMBINER),Blades,,Autobot ,G1,Protectobots,Ocular Max,Mastermind Creations,third,3PMP,$129.99,1,4/27/2025,4/28/2025,TCP,CP281288,,$129.99,"$90,689.63"
,War Within Fallen,The Fallen,,Prime,IDW,The Thirteen Primes,Titanium,Hasbro,first,Deluxe,$29.99,1,5/14/2025,5/14/2025,Time Warp Toys,In Store,,$29.99,"$90,719.62"
,Blokees Figures Transformers Action Edition - G1 Optimus Prime,Optimus Prime,,Autobot ,G1,,Action Edition,Blokees,second,Figure,$33.25,1,5/14/2025,5/15/2025,Blockees,D6RJLX45J,,$33.25,"$90,752.87"
,Blokees Figures Transformers Action Edition 02 - G1 Megatron,Megatron,,Decepticon,G1,,Action Edition,Blokees,second,Figure,$33.25,1,5/14/2025,5/15/2025,Blockees,D6RJLX45J,,$33.25,"$90,786.12"
,Earthspark Optimus Prime,Optimus Prime,,Autobot ,Earthspark,,Earthspark,Hasbro,first,Deluxe,$19.99,1,5/17/2025,5/17/2025,Target,In Store,,$19.99,"$90,806.11"
,Earthspark Soundwave,Soundwave,,Decepticon,Earthspark,,Earthspark,Hasbro,first,Deluxe,$19.99,1,5/17/2025,5/17/2025,Target,In Store,,$19.99,"$90,826.10"
,Earthspark Terran Thrash,Thrash,,Terran,Earthspark,,Earthspark,Hasbro,first,Deluxe,$19.99,1,5/17/2025,5/17/2025,Target,In Store,,$19.99,"$90,846.09"
,Earthspart Terran Hashtag,Hashtag,,Terran,Earthspark,,Earthspark,Hasbro,first,Deluxe,$19.99,1,5/17/2025,5/17/2025,Target,In Store,,$19.99,"$90,866.08"
,MB-32 Armour Eagle,Metalhawk,,Autobot ,Victory,,Pretender,Fans Hobby,third,3PMP,$109.99,1,5/24/2025,5/30/2025,ShowZ,25052512492575,,$109.99,"$90,976.07"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,5/24/2025,5/30/2025,ShowZ,25052512492575,,$6.59,"$90,982.66"
CT-03,Cang-Toys CT-Longyan 03 Breakhorn Slag,Slag,,Autobot,IDW,Dinobots,Longyan,Cang Toys,third,3PMP,$146.99,1,5/31/2025,6/3/2025,ShowZ,25060110443976,,$146.99,"$91,129.65"
,Transformers Luminous Energon Cubes Set of 5,,,,,,,ShowZ,third,Upgrade,$6.59,1,5/31/2025,6/3/2025,ShowZ,25060110443976,,$6.59,"$91,136.24"
,Transformers Age of the Primes Action Figure 4-Pack,Horribull,"Ultra Magnus, Bumper, Animated Nemesis Prime",Decepticon,Victory,,Age of the Primes,Hasbro,first,Deluxe,$89.99,1,6/6/2025,9/22/2025,Pulse,1593385,,$89.99,"$91,226.23"
,Transformers Missing Link C-03 Bumblebee,Bumblebee,,Autobot,G1,,Missing Link,Takara,first,G1,$39.99,0,6/6/2025,3/27/2026,Pulse,1310893,,$0.00,"$91,226.23"
,Transformers Missing Link C-04 Cliffjumper,Cliffjumper,,Autobot,G1,,Missing Link,Takara,first,G1,$39.99,0,6/6/2025,3/27/2026,Pulse,1310893,,$0.00,"$91,226.23"
,Transformers Age of the Primes Wreck 'n Doom Collection Autobot Sandstorm vs Slugslinger,Sandstorm,Slugslinger,Autobot,G1,,Wreck 'n Doom Collection,Hasbro,first,Voyager,$74.99,1,6/10/2025,10/7/2025,Pulse,1629217,,$74.99,"$91,301.22"
,Transformers Age of the Primes G2 Universe Dinobot Slug and G2 Universe Dinobot Snarl ,Slug,Snarl,Autobot,G2,Dinobots,Age of the Primes,Hasbro,first,Leader,$99.99,1,6/10/2025,10/15/2025,Pulse,1629217,,$99.99,"$91,401.21"
,Transformers Age of the Primes The Thirteen Alpha Trion,Alpha Trion,,Prime,G1,The Thirteen Primes,Age of the Primes,Hasbro,first,Voyager,$34.99,1,6/10/2025,10/8/2025,Pulse,1629217,,$34.99,"$91,436.20"
,Transformers Age of the Primes The Thirteen Micronus Prime,Micronus,,Prime,,The Thirteen Primes,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,6/10/2025,10/15/2025,Pulse,1629217,,$24.99,"$91,461.19"
,Transformers Age of the Primes Voyager Class Flatline ,Flatline,,Decepticon,IDW,,Age of the Primes,Hasbro,first,Voyager,$34.99,1,6/10/2025,10/16/2025,Pulse,1629217,,$34.99,"$91,496.18"
,Transformers Age of the Primes Venin ,Venin,,Decepticon,G1,Insecticon,Age of the Primes,Hasbro,first,Deluxe,$24.99,0,6/10/2025,11/1/2025,Pulse,1629217,,$0.00,"$91,496.18"
,Transformers Age of the Primes Aerialbot Skydive,Skydive,,Autobot,G1,Aerialbots,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,6/10/2025,10/8/2025,Pulse,1629217,,$24.99,"$91,521.17"
,Transformers Age of the Primes Aerialbot Fireflight,Fireflight,,Autobot,G1,Aerialbots,Age of the Primes,Hasbro,first,Deluxe,$24.99,1,6/10/2025,9/12/2025,Pulse,1629217,,$24.99,"$91,546.16"
,Transformers Age of the Primes Leader Class The Thirteen Onyx Prime,Onyx,,Prime,,The Thirteen Primes,Age of the Primes,Hasbro,first,Leader,$54.99,1,6/10/2025,10/10/2025,Pulse,1629217,,$54.99,"$91,601.15"
,Blokees Figures Transformers Action Edition 03 Soundwave,Soundwave,,Decepticon,G1,,Action Edition,Blokees,second,Figure,$39.99,1,6/14/2025,6/18/2025,Blockees,XID09AZZA,,$39.99,"$91,641.14"
,Transformers Studio Series Deluxe Class The Transformers: The Movie Constructicon Scavenger,Scavenger,,Decepticon,G1,Constructicons,Studio Series,Hasbro,first,Deluxe,$24.99,1,6/24/2025,9/4/2025,Pulse,1738437,,$24.99,"$91,666.13"
,Transformers Studio Series Deluxe Class Transformers One Starscream,Starscream,,Decepticon,One,,Studio Series,Hasbro,first,Deluxe,$24.99,1,6/24/2025,8/25/2025,Pulse,1738437,,$24.99,"$91,691.12"
,Transformers Studio Series Voyager Class Transformers: War for Cybertron Thundercracker,Thundercracker,,Decepticon,WFC,,Studio Series,Hasbro,first,Voyager,$34.99,1,6/24/2025,8/25/2025,Pulse,1738437,,$34.99,"$91,726.11"
